X,Y,Depth_m,Arsenic_kit
256466.9654,2630074.762,21,100
256427.6072,2630038.858,12,100
256462.4538,2629988.408,28.5,100
256367.8759,2630004.404,13.5,100
256341.7958,2630030.329,10.5,100
256391.1718,2629934.204,18,100
256111.2799,2630028.668,28.8,100
256081.6377,2630024.735,12,100
256490.0057,2630049.997,18,100
256470.2324,2629419.836,18,100
256136.011,2629498.592,18,100
257088.6337,2629379.536,25.5,100
257083.6471,2629386.268,13.5,100
257110.6027,2629412.41,21,100
257097.2012,2629464.714,21,100
257070.6729,2629464.05,15,100
257107.1577,2629511.086,15,100
257093.4923,2629425.993,13.5,100
256789.866,2629322.497,18,100
257107.4677,2629347.086,13.5,100
257079.8287,2629401.845,18,100
257131.942,2629468.563,15,100
260461.4165,2633940.595,10.5,100
260443.2716,2633953.084,13.5,100
260447.9813,2634052.73,13.5,100
260428.6056,2634113.994,12,100
260438.8986,2634181.414,12,100
260428.6327,2634177.152,13.5,100
260438.5402,2634221.31,13.5,100
260434.8033,2634180.374,13.5,100
260376.7439,2633937.566,13.5,100
260415.4847,2633998.974,13.5,100
260447.2545,2634193.464,13.5,100
260556.4794,2634201.627,18,100
260601.1246,2634188.699,22.5,100
260564.3603,2634061.883,13.5,100
260555.6089,2634087.513,13.5,100
260570.2454,2634109.431,24,100
260593.0463,2634070.272,13.5,100
260598.1243,2634069.08,13.5,100
260588.1989,2634023.815,10.5,100
260538.3651,2634031.288,10.5,100
260539.1826,2634019.086,10.5,100
260487.8341,2633996.668,13.5,100
260474.547,2633994.672,18,100
260556.3552,2633947.887,15,100
260533.8029,2633940.504,12,100
260544.7213,2633922.594,18,100
260545.6305,2633915.931,10.5,100
260551.1202,2634001.16,9,100
260610.7143,2634028.982,13.5,100
260649.7213,2634044.957,18,100
260742.0779,2634081.102,18,100
260719.5993,2634078.15,13.5,100
260621.5122,2634065.369,18,100
260650.1875,2634134.701,13.5,100
260648.563,2634098.162,13.5,100
260702.2277,2634014.17,13.5,100
260545.0985,2633883.806,12,100
260552.3618,2633891.442,16.5,100
260581.994,2633895.384,12,100
260396.7447,2633790.972,13.5,100
260362.8331,2633774.913,15,100
260376.2123,2633782.448,13.5,100
260385.6061,2633795.589,13.5,100
260459.3711,2633755.585,15,100
260499.7937,2633733.862,13.5,100
260522.9437,2633715.75,13.5,100
260549.8957,2633680.954,13.5,100
260483.6788,2633684.267,18,100
260536.637,2633619.123,16.5,100
260671.624,2633951.518,12,100
260703.6722,2633916.639,15,100
260601.9526,2633684.525,13.5,100
260612.0904,2633681.033,18,100
260613.8906,2633666.598,9,100
260655.4063,2633649.29,13.5,100
260588.3402,2633847.633,16.5,100
260592.564,2633856.427,13.5,100
260603.3359,2633829.656,9,100
260652.9644,2633624.954,13.5,100
260680.8115,2633459.394,13.5,100
260735.5169,2633376.494,16.5,100
260680.1149,2633417.3,12,100
260631.5442,2633501.207,18,100
260647.8054,2633559.665,16.5,100
260730.8419,2633402.056,16.5,100
260733.2583,2633363.235,13.5,100
260728.4297,2633317.885,13.5,100
260696.0796,2633272.99,13.5,100
260696.2183,2633527.838,13.5,100
260715.0055,2633554.12,13.5,100
260704.7209,2633548.75,13.5,100
260705.2158,2633578.659,13.5,100
260695.3089,2633534.501,13.5,100
260722.4817,2633512.999,16.5,100
260930.0833,2633797.657,18,100
261050.6572,2633690.4,13.5,100
260931.7858,2633715.633,13.5,100
260889.3123,2633798.331,16.5,100
260829.9194,2633782.692,16.5,100
260800.1841,2633834.154,28.5,100
260689.6516,2633870.333,12,100
260952.4833,2633919.171,18,100
260921.2707,2633942.956,13.5,100
260894.7698,2633943.394,22.5,100
260927.7709,2633966.118,13.5,100
260900.3424,2633972.111,13.5,100
260902.3443,2633969.862,13.5,100
260911.2429,2633953.094,10.5,100
260882.4287,2633936.95,13.5,100
260852.1853,2633834.402,13.5,100
260759.347,2633892.448,13.5,100
260769.6487,2633405.846,13.5,100
260659.4246,2633460.856,13.5,100
260792.7995,2633387.735,15,100
260771.1124,2633309.422,13.5,100
260854.001,2633450.989,13.5,100
260756.8079,2633492.486,13.5,100
260777.8169,2633529.812,9,100
260707.8888,2633555.346,13.5,100
260739.828,2633513.82,13.5,100
260819.8328,2633419.421,13.5,100
260634.9105,2633642.981,10.5,100
260610.3685,2633884.942,13.5,100
260874.5884,2633462.837,18,100
258101.3539,2633465.745,10.5,100
258125.3725,2633499.693,15,100
258123.2042,2633491.973,13.5,100
258166.9976,2633489.025,15,100
258153.376,2633467.091,22.5,100
258227.8964,2633533.437,10.5,100
258369.1548,2633505.59,18,100
258315.3534,2633519.786,13.5,100
258406.7042,2633434.047,10.5,100
258481.1107,2633554.691,12,100
258532.1296,2633618.107,10.5,100
258523.4942,2633589.441,10.5,100
258572.7907,2633610.779,13.5,100
258520.5454,2633657.082,13.5,100
258726.6102,2633663.615,13.5,100
258773.3841,2633717.13,16.5,100
258767.8967,2633754.895,25.5,100
258752.161,2633789.508,10.5,100
258720.1933,2633767.88,7.5,100
258657.2007,2633781.12,9,100
258700.9192,2633773.742,13.5,100
258718.8756,2633811.116,9,100
258500.2889,2633665.177,18,100
258538.5209,2633695.564,9,100
258508.608,2633735.954,13.5,100
258514.3705,2633775.748,13.5,100
258546.7289,2633759.695,13.5,100
258567.8196,2633740.506,18,100
258582.4411,2633761.315,18,100
258582.8665,2633786.793,9,100
258612.3127,2633840.596,9,100
258687.4231,2633881.449,9,100
258491.6686,2633759.506,10.5,100
258480.6414,2633770.771,10.5,100
258565.0391,2633757.173,9,100
258666.8365,2633808.661,13.5,100
258602.9423,2633645.734,9,100
261433.0341,2633136.715,13.5,100
261439.5482,2633098.934,13.5,100
261410.4995,2633130.438,13.5,100
261394.6066,2633094.135,10.5,100
261435.8834,2633000.379,24,100
261435.6497,2633048.028,7.5,100
261472.3235,2632984.265,18,100
261575.0813,2633094.483,16.5,100
261485.2825,2632966.323,13.5,100
261477.9828,2632956.471,13.5,100
261493.6528,2632917.431,10.5,100
261352.9523,2632979.586,6,100
261399.3052,2633131.731,12,100
261333.9914,2633066.326,12,100
261320.8638,2633012.249,12,100
261338.2065,2632951.021,18,100
261315.2919,2632983.532,18,100
261311.078,2632851.745,10.5,100
261257.8851,2632779.492,21,100
261657.6734,2633280.38,16.5,100
261667.6657,2633268.027,7.5,100
261688.9069,2633257.705,12,100
261434.1623,2632834.202,16.5,100
261323.4521,2632798.355,10.5,100
261710.5131,2633269.537,13.5,100
261393.4435,2632838.197,10.5,100
261401.7627,2632848.032,22.5,100
261725.748,2633265.962,13.5,100
261537.1142,2633141.647,24,100
257845.1083,2630704.303,13.5,100
257674.3679,2630739.293,12,100
257610.9533,2630606.279,18,100
257488.4458,2630720.245,8.1,100
257564.8703,2630533.918,13.5,100
257543.9054,2630560.863,18,100
257545.3132,2630462.221,18,100
257590.1915,2630523.522,15,100
257410.9986,2630662.815,13.5,100
257384.0842,2630699.832,13.5,100
257404.6972,2630712.783,10.8,100
257396.6353,2630779.402,7.5,100
257863.6447,2630715.073,13.5,100
258049.6783,2630679.83,13.5,100
258075.6659,2630709.313,12,100
258108.5477,2630785.22,24,100
258130.9398,2630782.63,13.5,100
258186.6776,2630822.697,19.5,100
258207.0306,2630820.141,13.5,100
258212.0726,2630816.732,13.5,100
258210.6461,2630792.379,16.5,100
258167.3644,2630765.4,10.5,100
258184.252,2630738.525,13.5,100
258171.9828,2630675.57,15,100
258143.5678,2630622.858,13.5,100
258129.106,2630733.906,13.5,100
258290.4865,2630687.996,13.5,100
258173.7386,2630841.75,13.5,100
258202.7491,2630808.024,13.5,100
258268.8688,2630798.055,13.5,100
258107.7519,2630737.587,18,100
258126.0475,2630733.957,18,100
258272.6902,2630721.535,30,100
258131.8668,2630777.074,12.6,100
261738.6158,2633242.481,18,100
261765.0813,2633239.829,9,100
261718.7014,2633209.568,13.5,100
261715.7293,2633091.057,12,100
261665.381,2633067.51,13.5,100
261630.1247,2633093.576,9,100
261582.9255,2633075.517,21,100
261592.1542,2633078.689,9,100
261570.2554,2633049.133,13.5,100
261503.601,2633087.905,12,100
261701.7746,2633234.224,18,100
261696.6415,2633232.092,18,100
261671.8678,2633213.664,18,100
261622.1954,2633231.103,9,100
258363.9434,2633681.86,12,100
258183.6205,2633629.471,12,100
258163.8833,2633607.64,12,100
260876.0098,2633302.147,13.5,100
260745.3365,2633292.12,13.5,100
260769.067,2633247.406,13.5,100
260883.9869,2633167.942,13.5,100
261118.4592,2633289.276,7.5,100
261103.5118,2633248.526,10.5,100
261230.6381,2633290.748,22.5,100
261228.5178,2633409.343,18,100
261189.9856,2633422.168,13.5,100
261182.9419,2633427.825,13.5,100
261182.0822,2633375.761,13.5,100
261116.7918,2633373.515,13.5,100
261105.4514,2633365.946,13.5,100
259667.3618,2635483.995,10.5,100
257117.0566,2629493.19,13.5,100
257044.1469,2629524.331,15,100
256902.6083,2629537.786,21,100
257036.6403,2629563.239,12,100
257058.3863,2629582.82,18,100
257049.5072,2629600.698,21,100
257003.6812,2629604.791,21,100
257052.1038,2629633.896,28.5,100
257045.3568,2629657.279,14.1,100
256978.7489,2629638.451,27,100
256998.7158,2629673.574,18,100
257006.8168,2629670.114,21,100
256963.7179,2629715.16,16.5,100
256961.8088,2629722.948,13.5,100
256987.7099,2629807.835,18,100
256991.8068,2629808.874,14.4,100
258254.5958,2630798.293,11.1,100
258289.9963,2630902.968,22.5,100
258300.397,2630854.04,18,100
258347.7007,2630877.627,13.5,100
258343.7152,2630883.234,13.5,100
258299.8792,2630823.023,22.5,100
258304.3295,2630784.166,18,100
258310.0767,2630761.909,13.5,100
258331.6367,2630709.471,18,100
258368.9491,2630745.414,13.5,100
258388.8401,2630715.164,13.5,100
258394.2334,2630732.803,13.5,100
258372.3246,2630703.251,18,100
258392.1233,2630667.463,18,100
258350.1332,2630778.97,25.5,100
258381.2174,2630808.368,19.5,100
258388.4279,2630812.68,13.5,100
258369.8497,2630921.58,13.5,100
258399.1007,2630902.255,13.5,100
261618.0237,2633163.582,16.5,100
261630.6906,2633127.916,12,100
261642.323,2633153.209,10.5,100
261532.6899,2633120.667,14.4,100
261767.0872,2632866.388,18,100
261520.3065,2632678.764,12,100
261529.1885,2632660.889,13.5,100
261542.1511,2632704.997,9,100
261507.5995,2632650.165,13.5,100
261483.8439,2632631.72,16.5,100
261475.9265,2632646.255,21,100
261479.803,2632634.002,12,100
257690.0477,2634049.935,18,100
257689.7321,2634031.103,18,100
257682.0439,2634119.877,22.5,100
257698.0552,2634101.88,13.5,100
257664.8629,2634068.086,19.5,100
260788.5006,2633189.466,25.8,100
260751.5669,2633175.672,18,100
260607.5385,2633221.269,13.5,100
260629.3108,2633243.07,13.5,100
260630.2751,2633239.73,13.5,100
260589.2274,2633223.788,13.5,100
260577.0323,2633226.206,18,100
260575.0411,2633167.513,13.5,100
260596.8319,2633190.421,13.5,100
260608.4661,2633215.714,19.5,100
260649.0738,2633205.069,22.5,100
260595.6659,2633181.576,13.5,100
260576.1812,2633113.2,13.5,100
260619.4145,2633137.969,13.5,100
258766.6415,2634962.703,16.5,100
258712.2722,2634942.557,15,100
258728.672,2634947.824,15,100
258699.298,2635020.338,18,100
258727.8747,2634961.134,13.5,100
258705.1542,2635004.728,15,100
258833.4789,2635057.989,13.5,100
257058.3373,2629762.328,27,100
257104.0823,2629570.973,13.5,100
257139.8167,2629329.923,13.5,100
257085.6498,2629931.404,9,100
258352.1275,2630959.55,19.5,100
258387.5693,2630944.554,21,100
258415.5762,2630972.896,13.5,100
258415.4625,2631027.193,12,100
258476.6686,2631028.387,22.5,100
258564.0118,2631006.985,19.5,100
258491.5267,2631185.484,12.3,100
258541.4472,2631121.492,15,100
258467.3914,2630839.064,13.5,100
258436.7261,2630590.263,21,100
261511.3965,2632509.381,15,100
261468.3789,2632435.852,21,100
261459.829,2632535.716,19.5,100
261480.5633,2632556.427,19.5,100
261455.5359,2632584.541,10.5,100
261456.6283,2632588.955,9,100
261415.3754,2632498.776,18,100
261446.8402,2632675.543,12,100
261449.9165,2632676.6,12,100
261440.8337,2632682.29,12,100
261450.702,2632724.233,12,100
261406.6508,2632711.663,15,100
261043.6083,2632831.784,13.5,100
261036.4363,2632829.686,12,100
261066.473,2632857.999,10.5,100
257142.7743,2633274.601,12,100
260523.1502,2633050.919,12,100
260573.079,2633048.985,9,100
260601.6569,2633050.728,22.5,100
260585.1643,2633039.92,13.5,100
260618.0212,2633053.781,13.5,100
260651.5308,2633045.47,12,100
260689.9537,2633025.998,13.5,100
260685.3336,2633054.883,13.5,100
260789.525,2633066.456,13.5,100
260770.0045,2632995.864,21,100
260750.1425,2632966.276,13.5,100
260739.8575,2632960.905,13.5,100
260712.8234,2632929.219,13.5,100
260793.8104,2633140.624,13.5,100
258886.2425,2634920.817,15,100
258666.7557,2635086.258,25.5,100
258670.0741,2635040.772,15,100
258651.5787,2635093.159,15,100
258640.1825,2635082.269,13.5,100
258598.4724,2634965.511,15,100
258591.2085,2634957.876,15,100
258625.1753,2634977.254,15,100
258622.8393,2635020.507,15.6,100
258590.2063,2635019.944,15,100
258596.9136,2635055.29,15,100
258631.9936,2635019.246,12,100
258640.6652,2635050.127,15,100
258612.0721,2635047.281,15,100
258645.2282,2634896.03,15,100
258656.3877,2634770.633,15,100
258697.397,2634784.353,15,100
258575.2542,2634918.252,12,100
258565.7852,2634900.681,15,100
258382.0049,2630611.121,13.5,100
258364.3959,2630594.794,15,100
258376.9628,2630614.529,10.5,100
258357.1271,2630648.102,22.5,100
258365.323,2630589.238,13.5,100
258368.5877,2630540.429,13.5,100
258305.8926,2630633.444,12,100
258294.8838,2630584.873,13.5,100
258320.1499,2630571.155,13.5,100
258299.852,2630577.034,13.5,100
258271.7123,2630601.881,13.5,100
258271.8281,2630486.641,22.5,100
258270.1243,2630445.671,12,100
256871.704,2629884.023,12,100
256963.5243,2629946.749,13.5,100
256992.922,2629875.34,22.5,100
256889.7279,2629985.662,13.5,100
256864.4618,2629999.383,9,100
256971.2376,2629980.97,13.5,100
257038.3804,2629970.979,13.5,100
256747.6581,2630027.938,12,100
256736.5917,2630036.989,9,100
256693.3167,2630192.846,24,100
261089.9989,2632739.05,30,100
261248.3819,2632759.704,21,100
261262.8217,2632831.488,9,100
261259.8003,2632833.754,9,100
261416.3374,2633051.671,10.5,100
261269.0482,2632590.941,12,100
261492.7392,2633171.187,15,100
261244.1083,2632562.544,9,100
261280.3666,2632535.352,19.5,100
261205.6103,2632577.583,19.5,100
261179.0704,2632575.805,18,100
261154.5644,2632511.944,18,100
261157.6042,2632510.785,18,100
261126.7672,2632495.782,21,100
257075.8359,2633053.003,9,100
256979.994,2632992.561,9,100
256994.1719,2632986.782,12,100
256925.4238,2632900.399,13.5,100
256909.9099,2632887.363,18,100
256895.1362,2632857.694,21,100
260672.2871,2633252.331,13.5,100
260807.0066,2633137.082,13.5,100
260859.1203,2633143.976,13.5,100
260825.8059,2633102.422,13.5,100
260844.0072,2633093.256,21,100
260851.7222,2633066.536,18,100
260901.3763,2633047.986,13.5,100
260861.128,2633018.734,13.5,100
260891.7445,2633020.444,13.5,100
260885.9032,2633037.161,13.5,100
260906.0335,2633021.316,15,100
260868.7882,2632988.691,18,100
260823.6628,2632972.816,13.5,100
260853.3333,2632978.974,13.5,100
260815.1051,2632948.581,13.5,100
260840.5153,2632943.728,13.5,100
260927.1588,2632942.296,22.5,100
260931.2727,2632944.444,18,100
260936.699,2632964.299,18,100
260957.0124,2632959.531,22.5,100
260952.172,2632975.124,13.5,100
260948.5158,2633000.669,13.5,100
260919.6449,2632981.202,13.5,100
258546.6251,2634852.247,15,100
258539.7497,2634867.874,15,100
258558.282,2634817.702,15,100
258586.208,2634841.613,15,100
258534.7475,2634812.555,15,100
256986.5822,2630287.648,13.5,100
257018.0767,2630280.471,13.5,100
257022.4309,2630236.075,13.5,100
257064.3093,2630300.749,13.5,100
257059.1745,2630298.619,13.5,100
257065.3289,2630300.732,18,100
257096.3216,2630263.645,15,100
257116.2667,2630236.717,13.5,100
257120.9928,2630214.477,13.5,100
257132.6166,2630238.659,13.5,100
257093.0028,2630248.188,13.5,100
258138.4147,2630619.62,18,100
258116.3369,2630641.042,13.5,100
258123.8622,2630664.185,13.5,100
258117.8746,2630672.042,13.5,100
258166.3468,2630704.474,13.5,100
258096.9461,2630701.201,10.8,100
258037.7602,2630637.922,13.5,100
258369.5176,2630473.93,21,100
258434.49,2630456.225,18,100
258434.7117,2630469.518,13.5,100
258456.7902,2630448.096,13.5,100
258595.3164,2630438.03,19.5,100
258632.1301,2630444.065,18,100
258625.219,2630396.533,18,100
258606.9413,2630401.27,27,100
258602.8817,2630402.446,27,100
258472.5298,2630413.484,21,100
258468.23,2630400.259,18,100
258534.3737,2630330.456,13.5,100
258532.5747,2630344.891,13.5,100
258519.7087,2630368.375,13.5,100
258548.6841,2630332.434,18,100
258570.5745,2630360.878,18,100
258573.4853,2630351.965,18,100
258588.856,2630295.198,13.5,100
258606.0589,2630287.155,12,100
258614.4921,2630303.635,18,100
258636.7742,2630294.4,10.5,100
258628.8026,2630305.613,10.8,100
258631.7873,2630301.131,13.5,100
258442.1689,2630366.344,10.5,100
258451.2306,2630420.488,12,100
258379.1398,2630439.419,18,100
258398.0673,2630412.51,13.5,100
258415.5317,2630359.032,15,100
259059.3285,2631050.812,13.5,100
259085.7797,2631047.047,13.5,100
259099.6653,2631023.547,15,100
259157.057,2630979.378,18,100
259189.8095,2630986.59,10.5,100
259197.6337,2630966.515,13.5,100
259209.1736,2631047.211,13.5,100
256835.5012,2632949.558,16.5,100
256802.5826,2632689.714,13.5,100
256809.4017,2632670.762,12,100
256819.0741,2632639.573,12,100
256793.3386,2632746.381,13.5,100
256736.5249,2632884.738,9,100
260972.0095,2632941.555,18,100
260946.3307,2632991.841,13.5,100
260722.3503,2632827.122,18,100
260911.7895,2632876.067,13.5,100
260815.825,2632868.79,9,100
260998.073,2632914.531,13.5,100
260998.0913,2632915.639,13.5,100
260823.6197,2632908.55,13.5,100
260837.6644,2632832.971,13.5,100
257185.596,2630235.555,12,100
257223.7093,2630258.185,19.5,100
257225.0074,2630274.784,9,100
257232.3281,2630224.799,18,100
257272.9446,2630275.089,21,100
257244.6071,2630470.584,13.5,100
257489.1596,2630032.124,13.5,100
257161.6613,2630146.202,12,100
257166.8334,2630150.548,16.5,100
255761.0519,2630487.774,13.5,100
255733.8794,2630509.286,13.5,100
255680.1888,2630591.082,13.5,100
255681.4513,2630605.466,13.5,100
255675.2967,2630603.353,13.5,100
261154.2949,2632557.378,13.5,100
261158.3906,2632558.418,13.5,100
261109.4929,2632499.391,15,100
261104.5058,2632506.122,21,100
261194.1872,2632688.576,18,100
260547.049,2631969.072,18,100
260498.2641,2631978.744,18,100
260500.4313,2631986.464,18,100
260502.5251,2631989.754,18,100
260449.5452,2631930.796,21,100
260524.2004,2631943.965,18,100
256567.7879,2633582.341,18,100
256632.1311,2633164.621,18,100
260780.8677,2632789.589,13.5,100
260836.9135,2632787.554,13.5,100
260640.5065,2632625.704,9,100
260594.1037,2632594.338,18,100
260766.7853,2632677.909,13.5,100
260779.5424,2632647.781,9,100
260800.0394,2632654.09,15,100
260765.2897,2632649.125,13.5,100
260762.6831,2632614.818,10.5,100
260586.5505,2632445.985,13.5,100
260622.1369,2632439.856,24,100
260614.0186,2632442.207,18,100
256011.287,2630510.15,13.5,100
256030.7889,2630517.578,21,100
256017.9198,2630480.12,21,100
256037.403,2630486.44,19.5,100
256041.8848,2630449.798,21,100
256041.7729,2630443.151,9,100
256103.0759,2630449.875,21,100
255674.4031,2630308.619,13.5,100
255648.8769,2630306.834,19.5,100
255627.1297,2630287.255,13.5,100
255672.7107,2630268.757,21,100
255666.1822,2630244.489,16.5,100
255706.3104,2630205.029,18,100
255774.2286,2630180.614,18,100
255762.7332,2630164.187,13.5,100
255761.2279,2630135.402,10.5,100
255803.7694,2630118.064,10.5,100
255631.0227,2630155.328,18,100
255658.6817,2630162.618,13.5,100
255658.2602,2630198.084,13.5,100
255634.8664,2630201.803,19.5,100
259216.4574,2631055.954,13.5,100
259352.3294,2631193.309,18,100
259480.6422,2631121.369,13.5,100
259539.0282,2631137.02,15,100
259549.0205,2631124.666,18,100
259546.3669,2631149.087,18,100
259560.9155,2631165.466,18,100
259554.9642,2631175.537,18,100
259560.54,2631204.254,13.5,100
259616.2059,2631178.952,18,100
259617.5826,2631139.04,16.5,100
259655.7891,2631106.272,18,100
259677.6578,2631133.61,18,100
259735.9515,2631143.723,18,100
259751.2803,2631145.685,18,100
259745.6498,2631113.645,24,100
259741.5167,2631110.389,18,100
259761.1073,2631123.36,19.5,100
259706.1111,2631127.597,19.5,100
259706.965,2631117.611,13.5,100
259715.176,2631120.799,19.5,100
259689.4685,2631107.929,18,100
259698.4231,2631094.484,13.5,100
259739.3675,2631103.776,24,100
259741.4064,2631103.743,18,100
259719.9975,2631104.098,19.5,100
