X,Y,Depth_m,Arsenic_lab
260560.2593,2632317.555,18,11
260604.561,2632320.478,23,7
260537.5367,2632275.382,15,29
260538.955,2632262.505,23,40
260532.4709,2632277.35,23,81
260454.0789,2632370.947,18,287
260488.1573,2632372.267,23,331
260498.1365,2632359.138,15,93
260501.6838,2632370.159,15,128
260513.2145,2632346.035,15,303
260522.3464,2632386.438,15,43
260534.396,2632393.662,18,519
260546.4353,2632406.427,15,504
260587.4541,2632420.485,15,56
260589.6764,2632450.033,15,56
260584.7317,2632459.312,15,164
260609.9722,2632444.157,18,120
260625.2005,2632440.138,23,57
260542.4678,2632474.748,15,129
260625.5982,2632464.176,15,39
260652.8466,2632465.609,15,56
260642.6217,2632463.894,21,30
260629.9931,2632421.665,15,23
260629.7787,2632408.705,18,51
260611.093,2632407.13,18,97
260605.6733,2632289.102,23,85
260658.0461,2632373.112,15,97
260654.5905,2632367.629,23,104
260630.5953,2632353.289,18,132
260619.2414,2632283.338,15,71
260636.1632,2632283.058,18,81
260592.9613,2632235.683,20,73
260644.1451,2632247.801,18,62
260662.2501,2632214.26,18,64
260665.583,2632212.321,18,35
260633.0349,2632192.582,18,86
260674.1165,2632210.407,14,74
260657.8784,2632153.39,14,47
260662.7005,2632136.689,18,56
260724.7873,2632296.329,15,24
260745.5102,2632316.263,18,7
260730.7086,2632346.093,15,7
260740.6276,2632329.308,14,51
260775.7876,2632297.369,18,47
260758.7932,2632299.423,18,34
260761.3504,2632349.243,14,24
260773.3083,2632350.929,14,335
260777.1301,2632378.566,18,56
260739.7795,2632382.841,18,34
260755.2844,2632395.548,18,61
260769.1877,2632410.055,15,26
260753.8055,2632404.769,18,80
260798.2191,2632420.656,15,10
260776.8865,2632363.833,18,25
260800.5757,2632359.674,18,32
260829.8923,2632381.351,18,29
260860.4131,2632377.19,15,44
260846.6619,2632371.877,15,74
260849.487,2632333.049,15,69
260865.7242,2632390.066,15,73
260806.7957,2632322.674,18,45
260811.3744,2632291.241,23,278
260857.2759,2632292.255,9,171
260780.5475,2632276.902,18,66
260776.4509,2632232.648,15,75
260779.8149,2632232.593,18,75
260853.3626,2632259.078,18,86
260870.4675,2632269.876,15,101
260884.2188,2632275.189,9,102
260908.1845,2632287.757,9,17
260918.3784,2632287.588,23,133
260937.2472,2632300.241,18,80
260939.3755,2632324.139,15,53
260891.3439,2632299.116,18,48
260930.2799,2632390.772,15,31
260962.2592,2632369.966,15,50
260923.6954,2632405.729,18,50
260940.8105,2632410.986,18,10
260974.7556,2632410.425,15,9
260994.8685,2632393.472,15,8
260987.6832,2632365.89,15,60
260567.2161,2633864.936,14,63
260548.9303,2633887.4,9,54
260571.1007,2633896.34,18,66
260540.9812,2633924.54,18,149
260514.4191,2633958.221,18,80
260502.3395,2633949.114,18,68
260529.4329,2633941.352,18,89
260534.6815,2633950.462,15,219
260503.1653,2633998.962,15,166
260484.8798,2634021.426,15,63
260540.664,2634003.881,11,104
260539.3605,2634029.831,15,127
260558.257,2634044.255,15,29
259253.8886,2631221.872,18,210
259327.5682,2631255.772,18,163
259297.6023,2631195.327,14,145
259243.2162,2631089.083,11,7
259217.3921,2631069.235,14,111
259212.6946,2631093.358,23,151
259190.6641,2631099.265,17,238
259235.8035,2631054.192,23,47
259271.6069,2631060.909,30,250
259434.5392,2631047.12,12,143
259281.3411,2631033.046,11,78
259287.8954,2631016.316,14,65
259212.0497,2631054.587,18,72
259211.8341,2631041.626,18,29
259182.973,2631047.646,11,48
259187.6097,2631019.868,9,8
259216.2866,2631002.77,14,7
259210.4836,2630960.428,14,78
259167.8789,2630955.597,23,41
259161.2621,2630968.56,14,57
259161.017,2630953.827,18,49
259139.149,2630963.388,14,31
259135.1004,2630928.441,18,63
259173.2527,2630972.128,9,18
259158.2055,2630987.116,14,45
259167.4357,2631033.168,24,33
259120.1122,2631045.036,14,53
259129.6485,2631109.477,11,269
259107.5259,2631109.845,18,260
259098.9407,2631102.564,23,295
259069.2912,2631055.078,9,146
259049.0547,2631064.612,14,139
259098.2347,2631060.137,15,73
259094.4095,2631032.499,14,25
259058.1746,2630999.861,14,6
259047.5797,2630975.992,14,12
259057.6823,2630970.284,9,24
259071.0277,2630957.208,18,42
259043.8074,2630957.661,18,60
258978.289,2630899.582,23,356
259036.1255,2630900.503,18,150
259014.34,2630921.143,14,64
259033.7969,2630968.908,14,62
259017.0265,2630978.384,14,21
258996.4837,2630969.529,18,139
259006.1862,2630939.783,16,166
258977.1092,2630932.843,14,222
258960.6781,2630962.702,14,377
258909.0267,2630922.896,14,326
258902.2884,2630928.549,14,387
259007.2004,2631000.709,15,127
259026.0727,2631013.359,15,397
259012.1134,2630989.547,14,23
259005.0671,2630976.7,12,20
258988.3183,2630993.599,14,13
259387.7233,2631193.829,14,204
259480.3703,2631147.967,18,95
259383.2757,2631134.844,18,127
259485.1309,2631127.611,18,98
259500.6365,2631140.206,18,90
259536.2885,2631137.841,18,106
259533.2923,2631160.052,18,135
259541.5073,2631145.068,18,118
259546.7887,2631156.061,18,115
259542.0906,2631180.183,16,117
259549.5043,2631215.185,18,89
259548.9818,2631183.725,18,111
259651.7126,2631124.844,18,154
259677.1074,2631118.882,18,63
259694.1832,2631127.795,18,72
259720.5287,2631179.104,14,32
259702.6861,2631123.998,15,62
259747.0872,2631243.262,18,32
259743.8933,2631149.131,21,28
259726.2559,2631112.526,18,57
259767.0955,2631115.505,18,73
259777.9023,2631152.223,14,32
259838.0596,2631090.283,14,62
259867.0945,2631100.881,18,59
259865.4945,2631102.792,14,36
259866.9107,2631089.804,23,49
259878.8698,2631091.489,18,85
259871.9162,2631084.181,22,428
259601.9642,2631199.466,18,69
258597.5653,2630285.413,18,72
258590.9505,2630298.488,18,74
258594.6529,2630318.703,15,25
258611.2489,2630292.609,18,86
258637.1379,2630316.222,9,19
258630.3071,2630316.336,14,112
258573.4939,2630272.961,14,6
258646.6243,2630273.515,14,40
258648.0511,2630255.097,23,16
258635.9674,2630245.991,15,8
258656.1019,2630334.3,16,54
258723.5417,2630403.427,18,114
258693.8475,2630457.441,23,68
258731.0481,2630443.857,18,48
259238.5506,2630501.893,29,135
259262.6573,2630418.388,23,26
259235.972,2630346.808,23,67
259212.791,2630387.859,15,29
259181.9289,2630371.752,23,50
259158.7875,2630409.035,18,40
259177.4761,2630410.608,14,10
258977.4109,2630742.696,21,357
258997.032,2630696.163,18,69
258980.897,2630749.951,23,46
259025.0727,2630751.099,18,172
258422.4812,2630286.56,23,79
258376.924,2630000.998,14,76
258390.8537,2630022.926,14,11
258401.0197,2630020.984,18,43
258401.4817,2630048.678,18,6
258425.1545,2630037.202,21,139
258448.8473,2630033.04,23,15
258459.0429,2630032.87,14,291
258462.8693,2630060.507,14,92
258453.5147,2630007.144,15,47
258467.0748,2630006.918,14,58
258485.7737,2630002.95,14,22
258542.987,2630070.252,18,138
258529.9419,2630107.478,14,42
258593.6876,2630052.786,11,55
258551.9109,2630097.805,14,129
258741.4208,2630148.276,14,288
258774.879,2630118.134,14,154
258795.9766,2630160.221,14,225
258552.2803,2630119.96,14,92
258523.7965,2630142.596,14,25
258511.3136,2630109.562,23,202
258499.9705,2630144.877,15,188
258479.6109,2630147.1,18,172
258487.6209,2630113.724,18,27
258523.749,2630445.539,14,28
258545.4014,2630423.017,18,42
258587.8529,2630418.542,18,50
258584.4275,2630414.942,14,38
258616.8606,2630427.366,14,57
260067.2046,2633943.475,14,45
260077.5811,2633954.383,14,13
260086.2037,2633957.896,9,30
260088.2628,2633983.68,14,63
260093.5742,2633996.556,18,28
260087.154,2634015.167,14,46
260105.6227,2634003.78,14,17
260112.4205,2634001.783,14,25
260092.5867,2634035.354,14,27
260085.8808,2634042.889,18,128
260312.3978,2633869.158,14,121
260293.0105,2633825.157,18,165
260313.4585,2633828.586,14,91
260298.0463,2633821.417,18,114
260285.6304,2633792.038,14,97
260239.8859,2633800.22,18,105
260291.309,2633827.069,14,82
260264.401,2633846.02,14,112
260353.4148,2633883.326,14,48
260300.105,2633847.2,18,126

